,median_transaction_feeUSD,hashrate,sentinusdUSD,difficulty,priceUSD
1136,0.0543,527807850335690.0,76470997.0,65750060.0,108.695
1137,0.0559,548086236089470.0,101366419.0,65750060.0,111.875
1138,0.0576,556926486036680.0,89895777.0,65750060.0,115.28
1139,0.0579,623394454118980.0,305027090.0,65750060.0,115.785
1140,0.0592,646738652413980.0,97816557.0,65750060.0,118.347
1141,0.061,679415763186400.0,106582437.0,65750060.0,122.066
1142,0.0623,752769578896250.0,101947580.0,65750060.0,124.651
1143,0.0628,725686898574637.0,101543627.0,65750060.0,125.588
1144,0.0624,633947461899970.0,117986939.0,65750060.0,124.863
1145,0.0604,752185450936260.0,109649862.0,81734746.0,120.747
1146,0.0587,731153396698280.0,103588047.0,86933018.0,117.345
1147,0.0575,791193164896430.0,80185559.0,86933018.0,115.05
1148,0.0575,707482148926664.0,71998064.0,86933018.0,115.023
1149,0.0583,666699530382369.0,45973608.0,86933018.0,116.613
1150,0.0589,793062086623400.0,120871107.0,86933018.0,117.844
1151,0.06,839798809568540.0,76847194.0,86933018.0,119.961
1152,0.0609,830169266392970.0,100634498.0,86933018.0,121.733
1153,0.0618,913686090953850.0,86296961.0,86933018.0,123.67
1154,0.062,893073722419320.0,80538535.0,86933018.0,124.07
1155,0.062,921789149520140.0,70237329.0,87168757.0,123.947
1156,0.0618,1122819918780700.0,49351348.0,112628549.0,123.693
1157,0.0619,971854229718200.0,83491740.0,112628549.0,123.8
1158,0.0621,939908693723810.0,77425791.0,112628549.0,124.251
1159,0.0625,867901068113162.0,100387562.0,112628549.0,125.036
1160,0.0613,1066680493463900.0,101590860.0,112628549.0,122.527
1161,0.0605,1070857463279200.0,88251861.0,112628549.0,121.008
1162,0.0606,1069927411992500.0,54177581.0,112628549.0,121.108
1163,0.0608,1129804258013100.0,59569207.0,112628549.0,121.534
1164,0.0606,1196253812174000.0,120776295.0,112628549.0,121.286
1165,0.0607,1183023544190600.0,114488493.0,112628549.0,121.31
1166,0.0611,1311499659366700.0,100415702.0,125804757.0,122.14
1167,0.0613,1387658341019900.0,90946342.0,148819200.0,122.652
1168,0.0612,1279522286780700.0,83907551.0,148819200.0,122.374
1169,0.0616,1246878220558200.0,65174013.0,148819200.0,123.201
1170,0.0617,1301167273503700.0,67813431.0,148819200.0,123.325
1171,0.0615,1210813890727900.0,101233116.0,148819200.0,123.05
1172,0.0617,1369971463979800.0,133663212.0,148819200.0,123.374
1173,0.0564,1319690046866200.0,133336683.0,148819200.0,112.777
1174,0.0543,1493898777224600.0,100046743.0,148819200.0,108.504
1175,0.0585,1399393314111600.0,93352949.0,148819200.0,117.032
1176,0.0597,1462196791702600.0,52886933.0,148819200.0,119.311
1177,0.0597,1717009473378600.0,49499705.0,164129164.0,119.368
1178,0.0602,1510234438098300.0,82441060.0,189281249.0,120.405
1179,0.0608,1497252238078600.0,87107348.0,189281249.0,121.615
1180,0.0614,1699216644483200.0,110629003.0,189281249.0,122.893
1181,0.0618,1717116634877000.0,92434383.0,189281249.0,123.503
1182,0.0619,1746679922393300.0,102151276.0,189281249.0,123.832
1183,0.0621,1826148638294400.0,85979547.0,189281249.0,124.149
1184,0.0634,2123037518434500.0,89677573.0,189281249.0,126.822
1185,0.0651,2264610924617800.0,118997341.0,189281249.0,130.11700000000002
1186,0.0674,2388586730245300.0,123691051.0,189281249.0,134.739
1187,0.0681,2607445603606700.0,138596974.0,219914107.0,136.214
1188,0.0694,2391544055594200.0,116954918.0,267731249.0,138.704
1189,0.0431,2343071634226500.0,134060900.0,267731249.0,143.72299999999996
1190,0.0769,2850729566603700.0,154157782.0,267731249.0,153.886
1191,0.0787,2758032200610600.0,112928555.0,267731249.0,157.329
1192,0.0824,2778666446652800.0,173696986.0,267731249.0,164.81
1193,0.0902,3124425761821300.0,216649282.0,267731249.0,180.316
1194,0.0957,2937525388309300.0,207735456.0,267731249.0,191.426
1195,0.0198,2878966168108400.0,190009203.0,267731249.0,185.605
1196,0.0181,3087450974088200.0,476478088.0,267731249.0,169.46900000000005
1197,0.0173,4020073530518100.0,118002726.0,373329139.0,172.97
1198,0.0178,3377511741912800.0,90165004.0,390928788.0,178.428
1199,0.0188,3541488529694400.0,120598391.0,390928788.0,188.042
1200,0.0193,3172756238615700.0,324933317.0,390928788.0,193.134
1201,0.0196,3550102603864700.0,139288342.0,390928788.0,195.57
1202,0.0391,3996994766584200.0,133095153.0,390928788.0,195.73
1203,0.0198,3844703120077900.0,124983789.0,390928788.0,197.87
1204,0.02,4166069583056300.0,128580421.0,390928788.0,199.6
1205,0.0203,3848218156144300.0,119311216.0,390928788.0,202.56
1206,0.0214,3857048146418500.0,207218089.0,390928788.0,213.806
1207,0.0231,3681683791003500.0,257128460.0,412308267.0,231.403
1208,0.0248,4181010473802300.0,226575588.0,510929738.0,248.284
1209,0.0274,4063508548876500.0,331040472.0,510929738.0,274.025
1210,0.0298,3525213954729500.0,318440669.0,510929738.0,298.115
1211,0.0335,3478270768336200.0,300377133.0,510929738.0,334.983
1212,0.0292,4086898747248500.0,232633584.0,510929738.0,291.892
1213,0.0314,4812044517364100.0,233499421.0,510929738.0,314.01
1214,0.0337,4903095293448100.0,371643437.0,510929738.0,336.63
1215,0.0369,4848388582881700.0,466193552.0,510929738.0,369.033
1216,0.0401,4387252754706400.0,461324768.0,510929738.0,400.994
1217,0.0412,4195859488618400.0,1059164605.0,510929738.0,411.755
1218,0.0418,4885055119877000.0,621725353.0,510929738.0,418.345
1219,0.0453,5171690763596900.0,522852273.0,542721010.0,453.251
1220,0.0551,5106659966396900.0,1167216535.0,609482680.0,550.5
1221,0.0602,4663818194058500.0,1363339730.0,609482680.0,601.887
1222,0.0495,4975184673293900.0,834132546.0,609482680.0,494.668
1223,0.06,4693086419026800.0,1312536876.0,609482680.0,599.545
1224,0.0675,4889467946489200.0,1612798151.0,609482680.0,675.1160000000001
1225,0.0787,5196993705600600.0,1129433304.0,609482680.0,738.6389999999999
1226,0.0703,5068105110191200.0,1064126265.0,609482680.0,702.545
1227,0.0723,5286969588233300.0,1044834201.0,609482680.0,723.096
1228,0.0797,5304841854165900.0,3206113980.0,609482680.0,796.6439999999999
1229,0.0891,4841626854758400.0,2958699891.0,609482680.0,891.298
1230,0.0935,5402303808802800.0,3190552315.0,609482680.0,934.539
1231,0.0982,5831495269072200.0,2550963603.0,634388614.0,981.667
1232,0.105,5638433465989100.0,1959722221.0,707408283.0,1052.0
1233,0.0916,6881345781349800.0,1363818944.0,707408283.0,915.571
1234,0.0918,6233774274460500.0,1303888839.0,707408283.0,917.898
1235,0.0985,6295406447692100.0,1166848924.0,707408283.0,984.654
1236,0.104,6523746000159600.0,1393986124.0,707408283.0,1037.0
1237,0.0991,6001602350845800.0,1532341276.0,707408283.0,991.025
1238,0.0916,6695427561760700.0,1061410967.0,707408283.0,916.265
1239,0.0721,7091650017227100.0,1695748949.0,707408283.0,720.715
1240,0.0734,6526930548585000.0,890988411.0,707408283.0,733.548
1241,0.0856,6959636858231800.0,1038144989.0,707408283.0,856.334
1242,0.0917,7428188368399600.0,763464363.0,775435719.0,916.819
1243,0.0888,7556796021462000.0,985018282.0,908350862.0,887.697
1244,0.0854,7575300196267800.0,777629716.0,908350862.0,853.6210000000002
1245,0.087,7653858479326800.0,791957461.0,908350862.0,870.1339999999999
1246,0.0855,8206069562908899.0,525928336.0,908350862.0,854.784
1247,0.0835,8711511896225901.0,382390593.0,908350862.0,834.51
1248,0.0774,8363836008024899.0,1616817137.0,908350862.0,774.416
1249,0.0673,9105955423884400.0,1064397369.0,908350862.0,673.0010000000002
1250,0.0555,9240127173187200.0,1104522001.0,908350862.0,554.5219999999998
1251,0.0616,9930835726470700.0,836743215.0,908350862.0,615.988
1252,0.0664,9411150200132700.0,620981190.0,908350862.0,663.529
1253,0.0614,8651254170998600.0,585984473.0,1067492473.0,614.2909999999998
1254,0.0635,9551805680846700.0,566118499.0,1180923195.0,634.818
1255,0.065,9952354122881000.0,451958724.0,1180923195.0,650.085
1256,0.0671,1.0027670209914e+16,571514686.0,1180923195.0,670.7280000000002
1257,0.0737,9837912459239700.0,574345414.0,1180923195.0,670.3939999999999
1258,0.073,1.0012871210862e+16,438713910.0,1180923195.0,730.449
1259,0.0753,1.0619567584881e+16,432744630.0,1180923195.0,753.055
1260,0.0738,9865732026963000.0,436355167.0,1180923195.0,738.125
1261,0.073,9233344750389300.0,592692737.0,1180923195.0,729.7589999999999
1262,0.0761,1.0398380332268e+16,590478776.0,1180923195.0,760.7189999999998
1263,0.0757,1.058287584017e+16,365598895.0,1180923195.0,756.6139999999998
1264,0.0771,1.1345209435223e+16,395188959.0,1180923195.0,771.1439999999999
1265,0.078,1.1752424385836e+16,536732385.0,1406071639.0,779.773
1266,0.0794,1.0503491670139e+16,707000317.0,1418481395.0,793.6289999999998
1267,0.0835,1.0816266226805e+16,510081046.0,1418481395.0,834.69
1268,0.0878,1.1832131795703e+16,805945831.0,1418481395.0,877.685
1269,0.0962,1.3262530771183e+16,928177240.0,1418481395.0,961.717
1270,0.0915,1.3145476374448e+16,796239680.0,1418481395.0,914.81
1271,0.0848,1.3256475566092e+16,641320374.0,1418481395.0,848.331
1272,0.085,1.3322496432074e+16,485284224.0,1418481395.0,849.84
1273,0.0846,1.4337227165781e+16,462378304.0,1418481395.0,846.22
1274,0.0899,1.4389433313783e+16,363245215.0,1418481395.0,899.4760000000001
1275,0.0894,1.3834521492951e+16,354872553.0,1418481395.0,893.878
1276,0.0837,1.7303874972574e+16,428940934.0,1730264288.0,837.415
1277,0.0844,1.4384117636345e+16,615198217.0,1789546951.0,844.33
1278,0.0858,1.5006920581527e+16,503068504.0,1789546951.0,857.806
1279,0.0854,1.7081647901196e+16,498812104.0,1789546951.0,854.1080000000002
1280,0.0823,1.5250979516632e+16,338624383.0,1789546951.0,822.71
1281,0.0837,1.4291932544022e+16,286260098.0,1789546951.0,836.905
1282,0.0842,1.5529163748042e+16,463268983.0,1789546951.0,842.293
1283,0.0886,1.5920012817254e+16,647277993.0,1789546951.0,886.057
1284,0.0863,1.6469331799087e+16,512210047.0,1789546951.0,863.039
1285,0.0852,1.6046837571817e+16,403027771.0,1789546951.0,852.448
1286,0.0838,1.6744048043972e+16,413913413.0,1789546951.0,837.8969999999998
1287,0.0808,1.8093064357105e+16,581534153.0,1941427191.0,808.1569999999998
1288,0.0829,1.8081723390893e+16,366899920.0,2193847870.0,829.446
1289,0.0861,1.7384156232699e+16,322163397.0,2193847870.0,861.16
1290,0.0859,1.7615035804982e+16,715015359.0,2193847870.0,859.05
1291,0.0798,1.8589709109608e+16,496747269.0,2193847870.0,798.2130000000002
1292,0.0826,1.7192768073273e+16,378914060.0,2193847870.0,825.551
1293,0.0813,1.7102839182257e+16,412905762.0,2193847870.0,812.648
1294,0.0825,1.9892845321146e+16,322174443.0,2193847870.0,824.5419999999998
1295,0.0839,2.104612970371e+16,360761137.0,2193847870.0,838.57
1296,0.0836,1.9987218676733e+16,392713170.0,2193847870.0,835.689
1297,0.0817,2.1213553751674e+16,381604284.0,2193847870.0,816.934
1298,0.0818,1.8656625767045e+16,633516691.0,2193847870.0,817.692
1299,0.083,2.1458751342405e+16,632793494.0,2468705673.0,830.298
1300,0.08,2.1673996236144e+16,509981148.0,2621404453.0,800.337
1301,0.0728,2.1994633666851e+16,623765242.0,2621404453.0,727.9010000000002
1302,0.0697,2.253585230021e+16,400808198.0,2621404453.0,696.6610000000002
1303,0.0676,2.1453681873988e+16,341508757.0,2621404453.0,676.2289999999998
1304,0.066,1.8620012395218e+16,533392466.0,2621404453.0,659.682
1305,0.0661,2.185270811362e+16,471727213.0,2621404453.0,661.433
1306,0.0634,2.1514054612563e+16,399891707.0,2621404453.0,634.091
1307,0.0575,2.3672780117273e+16,397327943.0,2621404453.0,574.95
1308,0.0548,2.3829488827143e+16,433298119.0,2621404453.0,547.519
1309,0.0588,2.3929476324026e+16,609608387.0,2621404453.0,587.908
1310,0.0634,2.5659812321848e+16,378482247.0,2621404453.0,633.999
1311,0.063,2.7160730964449e+16,309962032.0,3123016159.0,630.288
1312,0.0628,2.4513105073405e+16,305990834.0,3129573175.0,628.232
1313,0.0622,2.9386906175235e+16,277793285.0,3129573175.0,622.409
1314,0.0598,2.8012058742082e+16,322858391.0,3129573175.0,597.613
1315,0.0565,2.6503414232044e+16,284778547.0,3129573175.0,565.081
1316,0.0578,2.4880051257259e+16,225313471.0,3129573175.0,578.305
1317,0.0619,2.790274849166e+16,250071043.0,3129573175.0,618.523
1318,0.057,2.8305792197579e+16,442509494.0,3129573175.0,570.345
1319,0.05,2.787163877077e+16,552167081.0,3129573175.0,499.8
1320,0.0573,2.6633857332389e+16,389647479.0,3129573175.0,572.999
1321,0.058,2.9275547041417e+16,323059870.0,3129573175.0,580.375
1322,0.0568,3.1441710897763e+16,323646271.0,3440425944.0,567.6569999999998
1323,0.056,3.025849901543e+16,451462206.0,3815723799.0,560.0830000000002
1324,0.0561,2.7991845197924e+16,305910230.0,3815723799.0,561.09
1325,0.0605,2.7406979265184e+16,640674979.0,3815723799.0,604.807
1326,0.0678,2.7414395825328e+16,681487601.0,3815723799.0,677.6060000000001
1327,0.0662,3.0263325063324e+16,443077398.0,3815723799.0,662.002
1328,0.0661,2.9769857267863e+16,404282856.0,3815723799.0,661.3530000000002
1329,0.0642,3.290182379589e+16,1543193777.0,3815723799.0,642.185
1330,0.062,3.2484052655284e+16,967436436.0,3815723799.0,619.677
1331,0.0627,3.1691083931986e+16,588217802.0,3815723799.0,627.479
1332,0.063,3.1656901782156e+16,948716946.0,3815723799.0,630.3009999999998
1333,0.0626,3.0654023967022e+16,613989530.0,3815723799.0,625.927
1334,0.0637,3.224376516115e+16,663144006.0,3815723799.0,636.984
1335,0.0639,3.7228456676741e+16,481003508.0,4218033170.0,638.79
1336,0.0633,3.048142528889e+16,390580925.0,4250217920.0,632.924
1337,0.0631,3.3832016030497e+16,364208937.0,4250217920.0,631.464
1338,0.0632,3.3526835129124e+16,240687496.0,4250217920.0,631.648
1339,0.0625,3.7274901316034e+16,340142253.0,4250217920.0,625.026
1340,0.0614,3.2067189294713e+16,1607065906.0,4250217920.0,613.511
1341,0.0614,3.1613900770436e+16,677264803.0,4250217920.0,613.783
1342,0.0596,3.607929502572e+16,404215945.0,4250217920.0,596.009
1343,0.0582,3.703888316389e+16,348610707.0,4250217920.0,582.231
1344,0.0563,3.8591861999111e+16,235451637.0,4250217920.0,563.3480000000002
1345,0.0564,4.1935995806199e+16,188961359.0,4250217920.0,564.372
1346,0.0564,4.0363571429818e+16,381279219.0,4270341395.0,563.641
1347,0.0578,4.2793599044845e+16,314459642.0,5006860589.0,577.854
1348,0.058,3.9369352445371e+16,300354702.0,5006860589.0,579.582
1349,0.0543,3.9974746196705e+16,428079401.0,5006860589.0,543.197
1350,0.0503,4.5820761829924e+16,414702237.0,5006860589.0,502.664
1351,0.0499,4.2360786530464e+16,198649142.0,5006860589.0,499.324
1352,0.0469,3.9485753203763e+16,282812374.0,5006860589.0,469.42800000000005
1353,0.0457,4.040002480572e+16,344163372.0,5006860589.0,457.005
1354,0.0476,4.5222672942602e+16,329349375.0,5006860589.0,476.297
1355,0.0466,4.3691181595301e+16,344256039.0,5006860589.0,466.322
1356,0.0435,5.2598316340577e+16,338713285.0,5006860589.0,434.951
1357,0.0444,4.9353584047247e+16,294012920.0,5006860589.0,444.394
1358,0.0452,5.2867637975031e+16,330099995.0,5560039346.0,451.812
1359,0.0459,4.5006553092092e+16,202592758.0,6119726089.0,459.325
1360,0.0454,4.6283218390813e+16,209025231.0,6119726089.0,454.031
1361,0.0451,4.3557102033661e+16,204086959.0,6119726089.0,451.41
1362,0.0447,4.6762417621673e+16,267069623.0,6119726089.0,447.11
1363,0.0408,4.9682871889826e+16,329722403.0,6119726089.0,407.703
1364,0.0403,4.6441503380549e+16,313706384.0,6119726089.0,403.328
1365,0.0425,4.9734403587952e+16,169323558.0,6119726089.0,425.31
1366,0.0416,5.7071898206259e+16,167560034.0,6119726089.0,415.876
1367,0.0446,5.6838087903255e+16,273439145.0,6119726089.0,445.898
1368,0.0488,5.7618180875105e+16,324802430.0,6119726089.0,487.666
1369,0.0517,5.1339075573903e+16,413786525.0,6119726089.0,517.354
1370,0.0505,5.2649732101253e+16,402350546.0,6328150817.0,505.461
1371,0.0485,5.4361215801775e+16,367240433.0,6978842650.0,485.296
1372,0.0491,5.6853240456456e+16,221115433.0,6978842650.0,490.961
1373,0.0501,5.7990000694064e+16,204273914.0,6978842650.0,501.271
1374,0.0499,6.2342401020283e+16,354056033.0,6978842650.0,498.97
1375,0.0492,5.6547447080752e+16,424913078.0,6978842650.0,491.704
1376,0.0487,5.7715566196705e+16,322461784.0,6978842650.0,486.543
1377,0.0487,5.6126952609287e+16,210780937.0,6978842650.0,487.399
1378,0.0465,5.4871640605027e+16,251161423.0,6978842650.0,464.777
1379,0.0456,6.1310509021188e+16,149291867.0,6978842650.0,456.496
1380,0.0451,5.7910784814068e+16,131820711.0,6978842650.0,450.932
1381,0.0436,5.8533457646581e+16,246415228.0,6978842650.0,435.888
1382,0.0443,5.5165659497912e+16,243175108.0,7026656895.0,443.354
1383,0.0444,6.3775476404532e+16,212261802.0,8000872136.0,444.261
1384,0.0454,5.9756652420253e+16,198460757.0,8000872136.0,453.541
1385,0.0449,6.9134022791818e+16,285561516.0,8000872136.0,448.574
1386,0.0439,6.0266748363958e+16,237305713.0,8000872136.0,439.48
1387,0.0435,5.9226221683686e+16,182182864.0,8000872136.0,434.535
1388,0.0432,5.3881388608726e+16,268495169.0,8000872136.0,431.727
1389,0.0427,6.45602589683e+16,287404129.0,8000872136.0,427.341
1390,0.0435,7.1248860104998e+16,356770466.0,8000872136.0,435.189
1391,0.0441,6.4088104387939e+16,581126157.0,8000872136.0,440.75
1392,0.0444,6.66873629039e+16,546467958.0,8000872136.0,443.871
1393,0.045,6.8808071526646e+16,298760728.0,8000872136.0,449.566
1394,0.0443,6.8864830729317e+16,194371325.0,8000872136.0,442.545
1395,0.0438,6.4022345315582e+16,238341581.0,8359564502.0,438.129
1396,0.0437,7.3203616493963e+16,292222717.0,8853416309.0,437.341
1397,0.0442,6.8193957517589e+16,316299965.0,8853416309.0,441.538
1398,0.0446,7.2911204765976e+16,361240549.0,8853416309.0,445.787
1399,0.0445,7.6910256439576e+16,284019835.0,8853416309.0,444.766
1400,0.0446,7.9560285388719e+16,212025445.0,8853416309.0,446.281
1401,0.0445,7.2479602568891e+16,118658397.0,8853416309.0,445.298
1402,0.0445,7.496322452098e+16,230980347.0,8853416309.0,445.022
1403,0.0465,8.0190143522301e+16,680467410.0,8853416309.0,465.278
1404,0.0492,7.5862363977991e+16,347302723.0,8853416309.0,492.31
1405,0.0509,7.6911636281315e+16,386484300.0,8853416309.0,509.156
1406,0.0529,7.2822970404381e+16,649397910.0,8853416309.0,529.149
1407,0.0519,7.8473301669099e+16,466196772.0,9612949943.0,519.347
1408,0.056,7.9707004400076e+16,463370371.0,10455720138.0,559.931
1409,0.058,8.4537541380255e+16,434878479.0,10455720138.0,580.2769999999998
1410,0.0573,7.5059826933671e+16,534847158.0,10455720138.0,573.388
1411,0.0572,8.3434779218748e+16,484557385.0,10455720138.0,571.987
1412,0.0567,7.6497181709193e+16,363182310.0,10455720138.0,566.816
1413,0.0593,8.1032736989465e+16,546676944.0,10455720138.0,593.201
1414,0.062,7.8117344249123e+16,353270028.0,10455720138.0,619.564
1415,0.0644,8.9169870414164e+16,471150900.0,10455720138.0,644.487
1416,0.0636,9.2381089474756e+16,594921429.0,10455720138.0,635.862
1417,0.0664,9.8938390735009e+16,587413824.0,10455720138.0,664.422
1418,0.0642,9.6120639667273e+16,649121917.0,10455720138.0,641.523
1419,0.0651,8.3414473687656e+16,609439804.0,10584091696.0,651.2719999999998
1420,0.0654,8.66151976936e+16,672210008.0,11756551917.0,654.137
1421,0.0651,8.5898990392207e+16,385260956.0,11756551917.0,650.778
1422,0.0653,8.7764147032939e+16,496666935.0,11756551917.0,652.884
1423,0.0648,8.3643957093624e+16,246084901.0,11756551917.0,648.195
1424,0.0651,9.7882439562277e+16,380517423.0,11756551917.0,650.7669999999998
1425,0.0643,8.7146677342366e+16,337233193.0,11756551917.0,642.504
1426,0.0621,9.4709660509555e+16,671334820.0,11756551917.0,621.319
1427,0.0596,9.7052528180527e+16,441864068.0,11756551917.0,595.946
1428,0.0575,1.0170639222836e+17,259332293.0,11756551917.0,575.029
1429,0.0565,1.0856912047844e+17,250987094.0,11756551917.0,565.303
1430,0.0596,1.1046068671811e+17,436957636.0,11756551917.0,596.048
1431,0.0597,1.0963352275402e+17,284168398.0,11756551917.0,596.985
1432,0.0608,1.146346047629e+17,328666864.0,13171043650.0,607.673
1433,0.0603,1.0540316332456e+17,428726880.0,13462580115.0,603.129
1434,0.0591,1.1759621050098e+17,327130057.0,13462580115.0,590.957
1435,0.0589,1.2558922379985e+17,267992815.0,13462580115.0,589.485
1436,0.0599,1.3339522550352e+17,310365043.0,13462580115.0,598.9
1437,0.0589,1.1118764449441e+17,362078796.0,13462580115.0,589.476
1438,0.0586,1.2504290307056e+17,509827779.0,13462580115.0,585.681
1439,0.0569,1.2693458294124e+17,281103420.0,13462580115.0,568.9119999999998
1440,0.057,1.1795338688253e+17,288169356.0,13462580115.0,569.836
1441,0.0584,1.2295030969507e+17,281746214.0,13462580115.0,583.871
1442,0.0597,1.2432305209488e+17,198921812.0,13462580115.0,596.82
1443,0.0595,1.3895808449683e+17,206315880.0,15429083781.0,594.664
1444,0.062,1.1440621221354e+17,424019937.0,16818461371.0,620.059
1445,0.0649,1.1205343433274e+17,573153422.0,16818461371.0,649.274
1446,0.0646,1.1539056529429e+17,599796586.0,16818461371.0,645.747
1447,0.0644,1.153362019444e+17,382636395.0,16818461371.0,643.645
1448,0.0637,1.267629332133e+17,242856804.0,16818461371.0,636.5790000000002
1449,0.063,1.3629043010241e+17,261452074.0,16818461371.0,629.756
1450,0.0633,1.2214208538506e+17,233139875.0,16818461371.0,632.7869999999998
1451,0.0627,1.2174831091659e+17,289961776.0,16818461371.0,626.639
1452,0.0621,1.2683584975193e+17,224682254.0,16818461371.0,621.123
1453,0.0621,1.347430186726e+17,285218427.0,16818461371.0,621.434
1454,0.0617,1.2821023549859e+17,313827442.0,16818461371.0,616.557
1455,0.0622,1.3232477077155e+17,258937648.0,16818461371.0,622.121
1456,0.0632,1.3142399748343e+17,290228856.0,16834953588.0,632.056
1457,0.063,1.3562338826694e+17,298165963.0,17336316979.0,629.664
1458,0.0622,1.2630137267325e+17,311483756.0,17336316979.0,621.8
1459,0.0621,1.2254555436301e+17,345987585.0,17336316979.0,621.061
1460,0.0617,1.4130830394198e+17,367093460.0,17336316979.0,617.3
1461,0.0618,1.3552358999946e+17,284620423.0,17336316979.0,617.851
1462,0.0622,1.4392208455411e+17,314322082.0,17336316979.0,622.126
1463,0.0626,1.5094392406865e+17,187926788.0,17336316979.0,626.3919999999998
1464,0.0622,1.4777026931984e+17,172202777.0,17336316979.0,622.21
1465,0.0619,1.2870026049333e+17,273084611.0,17336316979.0,618.92
1466,0.062,1.2943724836271e+17,234316262.0,17336316979.0,620.249
1467,0.0619,1.2359933036318e+17,251901948.0,17336316979.0,618.566
1468,0.0608,1.3061863926323e+17,317568851.0,17336316979.0,607.944
1469,0.06,1.3285147383768e+17,292304108.0,17439393635.0,600.002
1470,0.0595,1.3579479130686e+17,180039900.0,18736441558.0,594.585
1471,0.0596,1.4159423252785e+17,151390663.0,18736441558.0,596.029
1472,0.0585,1.3110723443268e+17,278562242.0,18736441558.0,585.359
1473,0.0584,1.4167346192057e+17,283245540.0,18736441558.0,584.376
1474,0.0575,1.5106543447071e+17,236074124.0,18736441558.0,574.994
1475,0.0575,1.5167534745686e+17,242625812.0,18736441558.0,574.929
1476,0.0591,1.4416284044895e+17,271282580.0,18736441558.0,591.067
1477,0.059,1.4992084428423e+17,224610351.0,18736441558.0,590.42
1478,0.0583,1.5313202425914e+17,241630343.0,18736441558.0,583.32
1479,0.0586,1.2985645398278e+17,247690761.0,18736441558.0,585.95
1480,0.0582,1.2472333871199e+17,356209677.0,18736441558.0,582.376
1481,0.0581,1.3643186296097e+17,266866709.0,18736441558.0,581.009
1482,0.0584,1.520549596303e+17,250898858.0,18736441558.0,583.85
1483,0.0591,1.5345007630279e+17,197493658.0,19534776726.0,590.585
1484,0.0587,1.6591752287158e+17,208920755.0,19729645941.0,586.5269999999998
1485,0.0588,1.7718803436327e+17,209832511.0,19729645941.0,588.101
1486,0.0584,1.7371923507588e+17,320147636.0,19729645941.0,583.969
1487,0.0568,1.8336773483242e+17,415948292.0,19729645941.0,568.256
1488,0.0551,1.5976858057689e+17,382775452.0,19729645941.0,551.058
1489,0.0519,1.5599328675941e+17,381238493.0,19729645941.0,518.99
1490,0.0506,1.6708110695057e+17,384088901.0,19729645941.0,506.064
1491,0.0502,1.6561952758331e+17,334341762.0,19729645941.0,501.845
1492,0.0504,1.6042750505068e+17,246351861.0,19729645941.0,504.405
1493,0.0476,1.7635851071345e+17,458548956.0,19729645941.0,476.384
1494,0.0477,2.0516612259846e+17,289316658.0,20349111934.0,476.972
1495,0.0491,1.9920094821718e+17,272224854.0,23844670039.0,491.137
1496,0.0521,2.0028928869136e+17,393838132.0,23844670039.0,521.423
1497,0.0513,1.9630187650381e+17,1607546843.0,23844670039.0,513.078
1498,0.0504,1.8514797895305e+17,348381490.0,23844670039.0,503.706
1499,0.0504,1.9033176121646e+17,206949520.0,23844670039.0,504.419
1500,0.0503,1.6292580218693e+17,474202423.0,23844670039.0,502.862
1501,0.0508,1.844016390968e+17,904380881.0,23844670039.0,507.703
1502,0.0515,1.9895190425813e+17,733593930.0,23844670039.0,514.911
1503,0.051,2.0959548385548e+17,368546448.0,23844670039.0,509.791
1504,0.0507,2.0298929603538e+17,296004261.0,23844670039.0,506.639
1505,0.0503,2.0400705893837e+17,296333524.0,23844670039.0,502.665
1506,0.0489,2.2453913571296e+17,247462142.0,23901860904.0,488.836
1507,0.0479,2.2171817189611e+17,336795423.0,27428630902.0,479.421
1508,0.0477,1.9518979397783e+17,271103529.0,27428630902.0,477.176
1509,0.0475,2.1565707835674e+17,235483324.0,27428630902.0,475.398
1510,0.0481,2.3057461688827e+17,214975634.0,27428630902.0,481.297
1511,0.0485,2.0654407165005e+17,236476367.0,27428630902.0,484.581
1512,0.0481,2.1638538020874e+17,149604001.0,27428630902.0,481.482
1513,0.0482,2.3201441336322e+17,177330020.0,27428630902.0,481.745
1514,0.047,2.112872328442e+17,234347850.0,27428630902.0,470.073
1515,0.0466,1.9274667869262e+17,242438875.0,27428630902.0,466.454
1516,0.0482,2.074358146094e+17,222613468.0,27428630902.0,482.398
1517,0.0476,2.1324232882959e+17,209843688.0,27428630902.0,475.58
1518,0.0472,2.3188572767275e+17,214350468.0,27428630902.0,472.322
1519,0.0475,2.3454784710639e+17,153068355.0,27800072130.0,475.441
1520,0.0477,2.5446972313418e+17,172379069.0,29829733124.0,476.655
1521,0.0475,2.2584941680492e+17,215345070.0,29829733124.0,474.915
1522,0.0468,2.4596045543234e+17,198198197.0,29829733124.0,467.61300000000006
1523,0.0456,2.7258450937625e+17,211188541.0,29829733124.0,456.38
1524,0.0439,2.724946085347e+17,295838510.0,29829733124.0,438.518
1525,0.0406,2.5887248777226e+17,275905154.0,29829733124.0,405.935
1526,0.041,2.5034226669344e+17,301745358.0,29829733124.0,410.022
1527,0.0401,2.5963618578838e+17,307565373.0,29829733124.0,401.12
1528,0.04,2.3732435693867e+17,207084863.0,29829733124.0,400.275
1529,0.0407,2.3927521381826e+17,318703895.0,29829733124.0,407.475
